user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,is_retweet
Roodepoort Northside,Roodepoort Northside,"Reporting on news, events, entertainment, crime, schools and municipal issues in the North West Joburg area. Powered by Roodepoort Northsider.",31-08-2010 09:59,4126,358,391,FALSE,25-07-2020 07:53,"#Covid19 Positive cases reach 421 996. Covid-19 cases continue to rise rapidly across the country, as the so-called… https://t.co/oX2eVIqAuC",['Covid19'],Fabrik.fm,FALSE
TM Media Solutions,"Johannesburg, South Africa","Music Video/Film Production | Music Production | Graphic Design 
TM Media Solutions ® 
Registration Number : 2018/500191/07 'The Home Of Colorful Entertainment'",01-12-2017 13:25,230,24,129,FALSE,25-07-2020 07:53,"Get your Business Profile today!

#BBNaijia
#COVID19 #alreadyvideo #TheKissingBooth2 #bbnaijalockdown2020… https://t.co/gSjP870qnR","['BBNaijia', 'COVID19', 'alreadyvideo', 'TheKissingBooth2', 'bbnaijalockdown2020']",Twitter for Android,FALSE
Voice of Liberty,"Abuja, Nigeria",Welcome to the official twitter page of Voice of Liberty Newspaper,21-01-2018 13:10,1330,75,488,FALSE,25-07-2020 07:53,"FRONT PAGE: Again, ex-Speaker Yakubu Dogara dumps PDP, returns to APC —
https://t.co/nMG797Q2lr   
Read these and m… https://t.co/nlDqKICucV",,Twitter for Android,FALSE
Roodepoort Record,Roodepoort,Roodepoort Record is focused on local news in the Roodepoort area.,31-08-2010 09:45,6731,276,43,FALSE,25-07-2020 07:53,"#Covid19 Positive cases reach 421 996. Covid-19 cases continue to rise rapidly across the country, as the so-called… https://t.co/U5Oj9YrJLb",['Covid19'],Fabrik.fm,FALSE
✡✡R'v Gavriel✡✡ 🇳🇬🇮🇱,"Jerusalem, Israel ","Messianic Jew by Faith

Proverbs 23:23

#EndSouthernKadunaMassKillings",10-12-2018 12:03,91,159,2976,FALSE,25-07-2020 07:53,"6) As for the housemates, I wish all of them success. For those that will be responsible till the end, may God be w… https://t.co/ur561Qo9f9",,Twitter for Android,FALSE
Benji W 🏳️‍🌈🌹,"Bedford, England","Live/work in Bedford. Kent @ Canterbury & Goldsmiths Alum. I tweet about books, podcasts, cakes and my dogs. Bright and Breezy. 🌹🏳️‍🌈 He/Him/His",09-04-2008 11:54,2850,2003,32560,FALSE,25-07-2020 07:53,"Help slow the spread of #COVID19 and identify at risk cases sooner by self-reporting your symptoms daily, even if y… https://t.co/2h3x5Z4hcJ",['COVID19'],Twitter for iPhone,FALSE
Rising Sun Lenasia,"Lenasia, Gauteng, South Africa",Hyper-local online news as it happens.,31-08-2010 09:05,2720,1811,31,FALSE,25-07-2020 07:53,"#Covid19 Positive cases reach 421 996. Covid-19 cases continue to rise rapidly across the country, as the so-called… https://t.co/j7fVxtkN5O",['Covid19'],Fabrik.fm,FALSE
Linda Dykes,About to leave Wales... ,Consultant EM & GP. In transit: watch this space! Personal account/own views/RT not endorsements unless specified etc. Horses. Dogs. Swears when exasperated!,13-03-2013 18:17,16073,6369,86914,FALSE,25-07-2020 07:53,@ClipboardUK @GrumpyOldDoc It has however taken till now for the penny to drop that patients need protecting from a… https://t.co/j1jrWpKzYo,,Twitter for iPhone,FALSE
Echo/Ridge Newspaper,"Secunda, Mpumalanga",Caxton community newspaper bringing you the facts.,16-05-2012 11:34,1529,497,193,FALSE,25-07-2020 07:53,"#Covid19 Positive cases reach 421 996. Covid-19 cases continue to rise rapidly across the country, as the so-called… https://t.co/OfaZKui4IZ",['Covid19'],Fabrik.fm,FALSE
Mark Tluszcz,Planet Earth,Chairman of Wix and CEO of Mangrove...Dare to dream and build your website with @Wix...,27-07-2009 06:44,2825,96,4616,FALSE,25-07-2020 07:53,"This how the world views #Luxembourg today....Top 5 #COVID19 problem in the world. Yes we test a lot, but managing… https://t.co/LX5yGElxya","['Luxembourg', 'COVID19']",Twitter for Android,FALSE
Pretoria Rekord,Pretoria,"Pretoria’s biggest weekly community newspaper, providing residents with 9 publications featuring the most important community news in greater Pretoria, free!",10-11-2009 07:19,23714,490,782,TRUE,25-07-2020 07:53,"#Covid19 Positive cases reach 421 996. Covid-19 cases continue to rise rapidly across the country, as the so-called… https://t.co/fPZfPVMVde",['Covid19'],Fabrik.fm,FALSE
RandfonteinHerald,"Randfontein, Johannesburg","Randfontein is focused on local news, events, entertainment, crime, schools and municipal issues in the Randfontein area",31-08-2010 09:09,3662,309,16,FALSE,25-07-2020 07:53,"#Covid19 Positive cases reach 421 996. Covid-19 cases continue to rise rapidly across the country, as the so-called… https://t.co/banoENOhsB",['Covid19'],Fabrik.fm,FALSE
RandburgSun,,Randburg's local community newspaper keeping you up-to-date with all neighbourhood happenings.,31-08-2010 07:00,5425,815,1369,FALSE,25-07-2020 07:53,"#Covid19 Positive cases reach 421 996. Covid-19 cases continue to rise rapidly across the country, as the so-called… https://t.co/x4rO2zpRVW",['Covid19'],Fabrik.fm,FALSE
Polokwane Review,Polokwane South Africa,"Your trusted news source in Limpopo.
A division of Caxton CTP publishers and printers Ltd.

RT's don't = endorsements",25-02-2009 10:16,6809,296,319,FALSE,25-07-2020 07:53,"#Covid19 Positive cases reach 421 996. Covid-19 cases continue to rise rapidly across the country, as the so-called… https://t.co/5592n3M9sL",['Covid19'],Fabrik.fm,FALSE
Northglen News,"Somerset Park, Durban North","Local community newspaper, eyes and ears of the community, local website, putting the community first",23-03-2011 09:56,4397,566,1727,FALSE,25-07-2020 07:53,"#Covid19 Positive cases reach 421 996. Covid-19 cases continue to rise rapidly across the country, as the so-called… https://t.co/bh318Pf8No",['Covid19'],Fabrik.fm,FALSE
NKZN Courier,"Dundee, South Africa",,26-07-2013 06:30,1117,120,124,FALSE,25-07-2020 07:53,"#Covid19 Positive cases reach 421 996. Covid-19 cases continue to rise rapidly across the country, as the so-called… https://t.co/lqGuJs1nwr",['Covid19'],Fabrik.fm,FALSE
Ananova,,ANANOVA - NEWS AGENCY,19-01-2019 09:37,39,12,10,FALSE,25-07-2020 07:53,The elderly Italian woman who made the headlines when she was reunited with her husband of 52 years after being tre… https://t.co/R9dLUoFvTB,,Twitter Web App,FALSE
Northcliff Melville Times,Johannesburg NW,"News and info about Northcliff, Melville and surrounding suburbs in North Western Johannesburg covered by The Northcliff Melville Times newspaper.",04-10-2010 11:13,4678,650,721,FALSE,25-07-2020 07:53,"#Covid19 Positive cases reach 421 996. Covid-19 cases continue to rise rapidly across the country, as the so-called… https://t.co/95n2DEFU0a",['Covid19'],Fabrik.fm,FALSE
J Wood,,Locked out of main account regularly getting suspended for challenging politicians LIES,26-05-2020 06:56,145,341,4618,FALSE,25-07-2020 07:53,"More #ToryCorruption

Hardline anti cannabis MP Atkins

LEGISLATES to protect husbands 'medical' cannabis factory.… https://t.co/tW3rTe4tgn",['ToryCorruption'],Twitter Web App,FALSE
EU in Uganda,"Kampala, Uganda","Official account of the Delegation of the European Union to Uganda. EU-Uganda relations, programmes and activities. RTs are no endorsement. #EUandUganda",17-07-2014 09:13,17146,967,4338,TRUE,25-07-2020 07:53,#EUandUganda agreed that @UDB_Official to deliver a special financial product (loans with attached grants) to the t… https://t.co/cWXAmT3LQR,['EUandUganda'],Twitter for Android,FALSE
Sight Magazine,Australia,Covering global news and issues from a Christian perspective...,27-01-2009 07:01,1415,1154,1,FALSE,25-07-2020 07:53,"In the US, evangelical, midwestern, southern churches most likely to be meeting in person again @SightMagazine… https://t.co/RIwz8siq6i",,Twitter Web App,FALSE
white bear,su un iceberg lontano dai luoghi comuni..,"#image #communication and surroundings  🐾 (se assente, sono in cerca di salmone digitale)

@ affresco del Lorenzetti: contadino accompagna la cinta al mercato..",04-01-2009 11:05,10,67,44,FALSE,25-07-2020 07:53,"@nytopinion @paulkrugman ""sick man of Europe"" to a country is not politically correct, IMO.
Specially if considerin… https://t.co/TMQNCqfTZQ",,Twitter Web App,FALSE
MSC Rising Sun,,,24-05-2010 15:33,188,279,181,FALSE,25-07-2020 07:53,"#Covid19 Positive cases reach 421 996. Covid-19 cases continue to rise rapidly across the country, as the so-called… https://t.co/va6nqposYA",['Covid19'],Fabrik.fm,FALSE
Toxic Reverend,Sonoma County California USA,"I was Raised In The Land Of The Burning Rivers 
& Baptized In Her Toxic Water 
 
Toxic Water Information
https://t.co/BIfyyUNZ9W",28-06-2009 17:05,1450,4997,11206,FALSE,25-07-2020 07:53,"@IBM #covid19
Germs can fly over twenty feet from Toilet flushing when you do not close the lid {1, 2}
&amp; COVID-19 S… https://t.co/T6HBeOr0gD",['covid19'],Twitter Web App,FALSE
Mpumalanga News,"Mbombela, South Africa","We are the people. For your news,views and comments tweet us | IG: @mpnews",15-05-2013 07:02,9681,1065,248,FALSE,25-07-2020 07:53,"#Covid19 Positive cases reach 421 996. Covid-19 cases continue to rise rapidly across the country, as the so-called… https://t.co/Msh2qH7oLV",['Covid19'],Fabrik.fm,FALSE
Neil Hopkins,"Sussex, UK","Trying to make the world better one thought, action & #behaviourchange initiative at a time | Intentional Generalist | Partner of @psychchris101 | 🏳️‍🌈 He/him",07-02-2010 12:57,1507,864,5789,FALSE,25-07-2020 07:53,Yo #SocMar / #BehaviourChange #research folks - have any of you seen any good studies on attitudes towards wearing… https://t.co/Abkl0bNdKf,"['SocMar', 'BehaviourChange', 'research']",Twitter Web App,FALSE
Rachit Desai,"ÜT: 18.547958,73.900569",Entrepreneur. Technophile. Management Consultant. HAM (Amateur) Radio. Nature-lover.,13-02-2010 02:11,258,211,579,FALSE,25-07-2020 07:53,Air pollution exposure linked to higher COVID-19 cases and deaths – new study https://t.co/FqTtKJUSoy #COVID19… https://t.co/3EXzr35AWe,['COVID19'],IFTTT,FALSE
Lowvelder,"Nelspruit, Mpumalanga","Lowveld Media publishes a variety of provincial, regional and town publications.  
Any person who makes use of our online platform agrees to our (UGC) Policy.",15-02-2011 17:32,9779,769,592,FALSE,25-07-2020 07:53,"#Covid19 Positive cases reach 421 996. Covid-19 cases continue to rise rapidly across the country, as the so-called… https://t.co/wdfGlhrQlk",['Covid19'],Fabrik.fm,FALSE
Emmaus Hull & ER 💚,"Hull, England","Emmaus Hull & East Riding supports formerly homeless people,providing a home & work. Enterprise/Charity/Retail/Furniture SuperStore/Recycle/EBay/Street Outreach",28-08-2012 14:59,4459,4997,5650,FALSE,25-07-2020 07:53,@ERLieutenancy  thank you for acknowledging our Rough Sleeper Outreach worker Alison’s efforts! Alison has worked t… https://t.co/tzaLa71ktQ,,Twitter for iPhone,FALSE
Ladysmith Gazette,Ladysmith KZN,Ladysmith's leading sold newspaper,09-01-2012 06:58,2893,94,7,FALSE,25-07-2020 07:53,"#Covid19 Positive cases reach 421 996. Covid-19 cases continue to rise rapidly across the country, as the so-called… https://t.co/60AF1n0K8i",['Covid19'],Fabrik.fm,FALSE
UNDP Kazakhstan 🇰🇿,Nur-Sultan,Official Twitter account of the United Nations Development Programme (UNDP) in Kazakhstan. We help empower lives and build resilient nations world-wide.,13-04-2011 11:53,3886,660,1834,TRUE,25-07-2020 07:53,#TemporaryBasicIncome for the poorest &amp; most vulnerable could be a financial lifeline to #StayHome in #COVID19 time… https://t.co/jylMze4LJR,"['TemporaryBasicIncome', 'StayHome', 'COVID19']",Twitter Web App,FALSE
Bryan Blessey, Florida,"Aspiring screenwriter/actor, VoiceOver. Basically just a guy doing his best to do better today than yesterday.  #VoteBlue #TeamPeteForever",27-09-2011 23:17,6774,7277,71275,FALSE,25-07-2020 07:53,The right wing in America is a complete disgrace. They’ve shown they care about their conman cult leader over their… https://t.co/JSzlKPS9AA,,Twitter for iPhone,FALSE
Krugersdorp News,Krugersdorp,"Krugersdorp is focused on local news, events, entertainment, crime, schools and municipal issues in the Krugersdorp area",31-08-2010 09:47,5732,399,36,FALSE,25-07-2020 07:53,"#Covid19 Positive cases reach 421 996. Covid-19 cases continue to rise rapidly across the country, as the so-called… https://t.co/dLgb3syJEb",['Covid19'],Fabrik.fm,FALSE
Kempton Express,Kempton Park,"Kempton Express is a portal of your latest NEWS, social events and more! #leadSA #followSA",31-08-2010 06:51,7544,348,157,FALSE,25-07-2020 07:53,"#Covid19 Positive cases reach 421 996. Covid-19 cases continue to rise rapidly across the country, as the so-called… https://t.co/YP322ksKlN",['Covid19'],Fabrik.fm,FALSE
BENews (Johannesburg east),South Africa,"Follow us for the latest breaking news, sport, schools and entertainment in the suburbs east of Johannesburg.",04-07-2011 11:27,2126,324,88,FALSE,25-07-2020 07:53,"#Covid19 Positive cases reach 421 996. Covid-19 cases continue to rise rapidly across the country, as the so-called… https://t.co/sMZ2RT5rAl",['Covid19'],Fabrik.fm,FALSE
Anonymous,The Interwebs,"We are Anonymous, we are legion, we do not forgive, we do not forget. Expect us. 

#Anonymous #HackThePlanet",09-04-2011 05:10,7379765,740,9134,FALSE,25-07-2020 07:53,"Yesterday, there were 289,028 new cases of #COVID19 

6,199 deaths were reported in the past 24 hours.

This brings… https://t.co/LT6emTWgr4",['COVID19'],TweetDeck,FALSE
Adeyemi Olalemi 🇳🇬,"Lagos, Nigeria",Brand Strategist | Journalist | PR | Advocate of Change 07034485097 😇😇,01-06-2012 06:59,2683,1840,29108,FALSE,25-07-2020 07:53,"When hunger don chop 90% of your intestines... 

#BBNaijia Dora #alreadyvideo #COVID19 nitel stamp https://t.co/ELCudLd9ph","['BBNaijia', 'alreadyvideo', 'COVID19']",Twitter for Android,FALSE
Jammu Updates,"Jammu, Jammu And Kashmir",For The latest updates of J&K...,19-03-2018 18:24,278,71,1,FALSE,25-07-2020 07:53,"#CoronaVirusUpdates
#IndiaFightsCorona
 
President of India flags off 9 trucks carrying Indian Red Cross Society, B… https://t.co/ZP3F86ASnX","['CoronaVirusUpdates', 'IndiaFightsCorona']",Instagram,FALSE
Highway Mail,"Pinetown, KwaZulu Natal",Highway's local community newspaper keeping you up-to-date with all neighbourhood happenings.,24-05-2011 09:45,5399,286,169,FALSE,25-07-2020 07:53,"#Covid19 Positive cases reach 421 996. Covid-19 cases continue to rise rapidly across the country, as the so-called… https://t.co/RIaehlUKdm",['Covid19'],Fabrik.fm,FALSE
GCNnews,Germiston,"Provides all the local, community news in Germiston",08-02-2011 12:01,2766,122,24,FALSE,25-07-2020 07:53,"#Covid19 Positive cases reach 421 996. Covid-19 cases continue to rise rapidly across the country, as the so-called… https://t.co/YRFQVzQ6QW",['Covid19'],Fabrik.fm,FALSE
The AssarV10 Team™©,"California, USA",The AssarV10 Team™©,23-12-2015 07:40,2565,779,9732,FALSE,25-07-2020 07:53,Three storms are threatening the United States and the Caribbean this weekend https://t.co/bO0ZUpWy1c  👈 click the… https://t.co/lt7DHitT90,,assarofficial,FALSE
Fourways Review,Johannesburg,"We bring you all the latest on what's happening in Fourways, including news, events, crime, entertainment, sport and schools.",31-08-2010 07:02,7819,1107,582,FALSE,25-07-2020 07:53,"#Covid19 Positive cases reach 421 996. Covid-19 cases continue to rise rapidly across the country, as the so-called… https://t.co/3uZlX9qOt5",['Covid19'],Fabrik.fm,FALSE
EyethuNews,KwaZulu - Natal South Africa,Breaking local news in your area,13-09-2013 07:37,1330,153,5,FALSE,25-07-2020 07:53,"#Covid19 Positive cases reach 421 996. Covid-19 cases continue to rise rapidly across the country, as the so-called… https://t.co/4C9ywokqdX",['Covid19'],Fabrik.fm,FALSE
No Lockdown,UK,"Remember when human rights were inalienable? Ah, you're probably too young.",21-03-2020 13:16,5524,690,15625,FALSE,25-07-2020 07:53,"This is happening everywhere.

Scottish legislation is easier to challenge...  someone should take it to court to t… https://t.co/pqAYUsMmVd",,Twitter Web App,FALSE
Estcourt News,,Community newspaper serving Estcourt and surrounding areas.,30-08-2013 09:14,1248,160,0,FALSE,25-07-2020 07:53,"#Covid19 Positive cases reach 421 996. Covid-19 cases continue to rise rapidly across the country, as the so-called… https://t.co/xOEzhnFpLb",['Covid19'],Fabrik.fm,FALSE
Molly King,"Alpharetta, GA","#GenZ born into the #Digital age, just trying to find my way. #Marketing #SocialMedia #AR #VR #Gamer",15-03-2018 04:43,11385,7498,2232,FALSE,25-07-2020 07:52,"#Brazil's #Bolsonaro has threatened to leave the @WHO, saying they are a partisan political organization. Sounds fa… https://t.co/YqJi0tPVXq","['Brazil', 'Bolsonaro']",Twitter Web App,FALSE
Michael Brown,"California, USA","Doctor of acupuncture, homebrewer, tea evangelist, poet, psychedelic argonaut, swearin American, Citizen Potawatomi Nation 🦅, and grateful father. he/him",24-01-2020 17:33,245,1225,60630,FALSE,25-07-2020 07:52,#COVID19 ghosts https://t.co/Qh04dQa6Jb,['COVID19'],Twitter for Android,FALSE
Soweto Urban,"Johannesburg, South Africa",Community newspaper with 11 publications: Posts: Please note that the views in the comments section do not reflect Caxton Urban Newspapers' views and opinions.,10-10-2013 11:27,2421,483,409,FALSE,25-07-2020 07:52,"#Covid19 Positive cases reach 421 996. Covid-19 cases continue to rise rapidly across the country, as the so-called… https://t.co/YxxK5oVYoK",['Covid19'],Fabrik.fm,FALSE
